0.070923 -0.396787 -0.219306 8.074769 2.172706 0.323247
0.090867 -0.391420 -0.218507 7.982174 2.571566 0.545907
0.110583 -0.385068 -0.217159 7.868227 2.968348 0.769672
0.130018 -0.377737 -0.215258 7.732554 3.362515 0.994293
0.149117 -0.369431 -0.212802 7.574742 3.753486 1.219503
0.167827 -0.360160 -0.209790 7.394342 4.140629 1.445010
0.186091 -0.349933 -0.206221 7.190868 4.523250 1.670494
0.203852 -0.338760 -0.202095 6.963800 4.900590 1.895604
0.221053 -0.326656 -0.197412 6.712589 5.271811 2.119950
0.237633 -0.313634 -0.192176 6.436658 5.635993 2.343098
0.253531 -0.299713 -0.186389 6.135411 5.992113 2.564566
0.268686 -0.284913 -0.180054 5.808237 6.339047 2.783815
0.283032 -0.269256 -0.173178 5.454522 6.675545 3.000241
0.296505 -0.252767 -0.165768 5.073656 7.000228 3.213173
0.309037 -0.235476 -0.157831 4.665051 7.311572 3.421855
0.320560 -0.217417 -0.149379 4.228157 7.607892 3.625446
0.331003 -0.198625 -0.140424 3.762480 7.887331 3.823004
0.340296 -0.179144 -0.130981 3.267611 8.147847 4.013481
0.348367 -0.159018 -0.121068 2.743256 8.387198 4.195710
0.355143 -0.138302 -0.110705 2.189269 8.602935 4.368398
0.360551 -0.117053 -0.099915 1.605701 8.792390 4.530115
0.364517 -0.095336 -0.088725 0.992842 8.952677 4.679288
0.366969 -0.073222 -0.077168 0.351286 9.080689 4.814196
0.367837 -0.050793 -0.065276 -0.318005 9.173108 4.932969
0.367051 -0.028136 -0.053092 -1.013630 9.226430 5.033588
0.364548 -0.005346 -0.040659 -1.733669 9.236990 5.113896
0.360266 0.017469 -0.028028 -2.475594 9.201014 5.171616
0.354151 0.040196 -0.015254 -3.236182 9.114689 5.204376
0.346157 0.062709 -0.002399 -4.011435 8.974246 5.209749
0.336249 0.084875 0.010469 -4.796496 8.776083 5.185306
0.324402 0.106552 0.023277 -5.585589 8.516900 5.128686
0.310605 0.127589 0.035945 -6.371985 8.193868 5.037681
0.294867 0.147828 0.048388 -7.148004 7.804820 4.910337
0.277211 0.167106 0.060516 -7.905061 7.348459 4.745068
0.257686 0.185256 0.072236 -8.633775 6.824568 4.540789
0.236360 0.202113 0.083452 -9.324155 6.234220 4.297035
0.213329 0.217512 0.094066 -9.965843 5.579953 4.014088
0.188714 0.231294 0.103981 -10.548442 4.865900 3.693078
0.162659 0.243313 0.113103 -11.061897 4.097851 3.336055
0.135336 0.253435 0.121343 -11.496917 3.283220 2.946015
0.106939 0.261544 0.128619 -11.845402 2.430919 2.526880
0.077681 0.267548 0.134861 -12.100846 1.551118 2.083407
0.047792 0.271380 0.140007 -12.258673 0.654918 1.621051
0.017513 0.272997 0.144011 -12.316470 -0.246051 1.145774
-0.012909 0.272390 0.146841 -12.274101 -1.140076 0.663820
-0.043226 0.269574 0.148480 -12.133678 -2.015807 0.181470
-0.073196 0.264595 0.148929 -11.899407 -2.862668 -0.295191
-0.102588 0.257524 0.148200 -11.577316 -3.671205 -0.760487
-0.131184 0.248456 0.146321 -11.174910 -4.433344 -1.209328
-0.158786 0.237506 0.143334 -10.700771 -5.142543 -1.637328
-0.185217 0.224803 0.139290 -10.164156 -5.793851 -2.040883
-0.210322 0.210493 0.134249 -9.574609 -6.383876 -2.417191
-0.233971 0.194724 0.128278 -8.941631 -6.910678 -2.764232
-0.256057 0.177655 0.121451 -8.274389 -7.373617 -3.080712
-0.276495 0.159442 0.113841 -7.581515 -7.773166 -3.365990
-0.295221 0.140243 0.105527 -6.870949 -8.110715 -3.619983
-0.312192 0.120209 0.096586 -6.149853 -8.388372 -3.843076
-0.327383 0.099490 0.087094 -5.424572 -8.608781 -4.036022
-0.340781 0.078226 0.077125 -4.700631 -8.774961 -4.199863
-0.352392 0.056552 0.066751 -3.982767 -8.890164 -4.335843
-0.362229 0.034593 0.056042 -3.274979 -8.957758 -4.445347
-0.370318 0.012468 0.045062 -2.580588 -8.981137 -4.529842
-0.376693 -0.009716 0.033873 -1.902312 -8.963642 -4.590834
-0.381391 -0.031856 0.022533 -1.242330 -8.908517 -4.629827
-0.384460 -0.053860 0.011098 -0.602358 -8.818861 -4.648300
-0.385948 -0.075643 -0.000384 0.016291 -8.697611 -4.647686
-0.385907 -0.097126 -0.011863 0.612641 -8.547521 -4.629353
-0.384394 -0.118238 -0.023298 1.186002 -8.371157 -4.594602
-0.381465 -0.138915 -0.034646 1.735920 -8.170898 -4.544656
-0.377177 -0.159097 -0.045872 2.262133 -7.948936 -4.480658
