18.432490 -7.154986 -3.394356 0.555663 1.147521 0.494763
18.482499 -7.051710 -3.349827 0.547533 1.150623 0.496237
18.531777 -6.948154 -3.305166 0.539383 1.153679 0.497691
18.580322 -6.844322 -3.260374 0.531213 1.156688 0.499124
18.628131 -6.740220 -3.215452 0.523025 1.159651 0.500537
18.675203 -6.635852 -3.170404 0.514819 1.162567 0.501931
18.721537 -6.531221 -3.125230 0.506594 1.165436 0.503304
18.767131 -6.426332 -3.079933 0.498352 1.168258 0.504656
18.811982 -6.321188 -3.034514 0.490092 1.171034 0.505989
18.856090 -6.215795 -2.988975 0.481814 1.173763 0.507301
18.899454 -6.110157 -2.943318 0.473520 1.176444 0.508593
18.942070 -6.004277 -2.897544 0.465208 1.179079 0.509864
18.983939 -5.898160 -2.851657 0.456881 1.181666 0.511115
19.025059 -5.791810 -2.805656 0.448537 1.184206 0.512345
19.065427 -5.685231 -2.759545 0.440177 1.186699 0.513555
19.105043 -5.578428 -2.713325 0.431801 1.189145 0.514745
19.143905 -5.471405 -2.666998 0.423410 1.191543 0.515914
19.182012 -5.364166 -2.620566 0.415004 1.193894 0.517062
19.219362 -5.256716 -2.574030 0.406584 1.196197 0.518190
19.255955 -5.149058 -2.527393 0.398149 1.198452 0.519297
19.291788 -5.041197 -2.480656 0.389699 1.200660 0.520384
19.326861 -4.933138 -2.433822 0.381236 1.202820 0.521449
19.361172 -4.824884 -2.386892 0.372759 1.204933 0.522494
19.394721 -4.716440 -2.339867 0.364269 1.206998 0.523519
19.427505 -4.607810 -2.292750 0.355766 1.209014 0.524522
19.459524 -4.498999 -2.245543 0.347250 1.210983 0.525505
19.490776 -4.390011 -2.198248 0.338722 1.212904 0.526467
19.521261 -4.280849 -2.150866 0.330181 1.214777 0.527408
19.550978 -4.171519 -2.103399 0.321629 1.216602 0.528328
19.579924 -4.062025 -2.055850 0.313065 1.218378 0.529227
19.608100 -3.952371 -2.008219 0.304489 1.220107 0.530105
19.635504 -3.842562 -1.960510 0.295903 1.221787 0.530963
19.662135 -3.732601 -1.912723 0.287306 1.223419 0.531799
19.687993 -3.622493 -1.864861 0.278698 1.225003 0.532614
19.713076 -3.512243 -1.816926 0.270080 1.226538 0.533409
19.737383 -3.401854 -1.768919 0.261453 1.228025 0.534182
19.760914 -3.291332 -1.720843 0.252815 1.229464 0.534934
19.783667 -3.180680 -1.672699 0.244169 1.230854 0.535665
19.805642 -3.069903 -1.624489 0.235513 1.232196 0.536375
19.826838 -2.959006 -1.576215 0.226849 1.233489 0.537064
19.847255 -2.847992 -1.527879 0.218177 1.234733 0.537731
19.866891 -2.736866 -1.479483 0.209496 1.235929 0.538378
19.885745 -2.625632 -1.431029 0.200807 1.237076 0.539003
19.903818 -2.514295 -1.382519 0.192111 1.238175 0.539607
19.921108 -2.402859 -1.333954 0.183407 1.239225 0.540190
19.937615 -2.291329 -1.285337 0.174697 1.240226 0.540752
19.953337 -2.179709 -1.236670 0.165980 1.241178 0.541292
19.968276 -2.068003 -1.187953 0.157256 1.242082 0.541811
19.982429 -1.956215 -1.139190 0.148527 1.242936 0.542309
19.995796 -1.844351 -1.090383 0.139791 1.243742 0.542785
20.008377 -1.732414 -1.041532 0.131050 1.244499 0.543240
20.020172 -1.620410 -0.992640 0.122304 1.245207 0.543674
20.031179 -1.508341 -0.943710 0.113553 1.245866 0.544086
20.041399 -1.396213 -0.894742 0.104797 1.246476 0.544477
20.050830 -1.284030 -0.845739 0.096036 1.247037 0.544846
20.059474 -1.171797 -0.796703 0.087272 1.247549 0.545194
20.067328 -1.059518 -0.747636 0.078504 1.248012 0.545521
20.074394 -0.947197 -0.698539 0.069732 1.248425 0.545826
20.080669 -0.834838 -0.649414 0.060957 1.248790 0.546110
20.086156 -0.722447 -0.600264 0.052179 1.249106 0.546372
20.090852 -0.610028 -0.551091 0.043399 1.249373 0.546613
20.094758 -0.497584 -0.501896 0.034616 1.249590 0.546833
20.097873 -0.385121 -0.452681 0.025831 1.249758 0.547030
20.100198 -0.272643 -0.403448 0.017045 1.249878 0.547207
20.101732 -0.160154 -0.354199 0.008257 1.249948 0.547362
20.102475 -0.047658 -0.304937 -0.000532 1.249968 0.547495
20.102427 0.064839 -0.255662 -0.009322 1.249940 0.547607
20.101588 0.177333 -0.206378 -0.018113 1.249863 0.547697
20.099958 0.289821 -0.157085 -0.026904 1.249736 0.547766
20.097537 0.402297 -0.107786 -0.035695 1.249560 0.547813
20.094324 0.514758 -0.058483 -0.044486 1.249335 0.547838
20.090320 0.627198 -0.009177 -0.053276 1.249060 0.547842
20.085525 0.739613 0.040128 -0.062065 1.248737 0.547825
20.079940 0.851999 0.089433 -0.070853 1.248364 0.547786
20.073563 0.964352 0.138733 -0.079640 1.247942 0.547725
20.066395 1.076667 0.188029 -0.088425 1.247470 0.547643
20.058437 1.188939 0.237316 -0.097207 1.246950 0.547539
20.049688 1.301165 0.286595 -0.105988 1.246380 0.547413
20.040149 1.413339 0.335862 -0.114766 1.245761 0.547266
20.029821 1.525457 0.385116 -0.123540 1.245092 0.547097
20.018702 1.637516 0.434355 -0.132312 1.244375 0.546907
20.006794 1.749509 0.483576 -0.141080 1.243608 0.546695
19.994097 1.861434 0.532779 -0.149845 1.242792 0.546462
19.980611 1.973285 0.581961 -0.158605 1.241927 0.546207
19.966336 2.085059 0.631119 -0.167361 1.241013 0.545930
19.951274 2.196750 0.680253 -0.176112 1.240049 0.545631
19.935424 2.308354 0.729360 -0.184858 1.239036 0.545311
19.918786 2.419868 0.778438 -0.193599 1.237975 0.544970
19.901363 2.531285 0.827485 -0.202334 1.236863 0.544607
19.883153 2.642603 0.876500 -0.211063 1.235703 0.544222
19.864157 2.753816 0.925480 -0.219786 1.234494 0.543815
19.844376 2.864921 0.974423 -0.228503 1.233236 0.543387
19.823811 2.975912 1.023328 -0.237213 1.231928 0.542938
19.802462 3.086785 1.072192 -0.245916 1.230571 0.542467
19.780329 3.197537 1.121014 -0.254611 1.229166 0.541974
19.757414 3.308162 1.169792 -0.263299 1.227711 0.541459
19.733717 3.418656 1.218523 -0.271979 1.226207 0.540923
19.709239 3.529014 1.267206 -0.280651 1.224655 0.540366
19.683980 3.639233 1.315839 -0.289314 1.223053 0.539787
19.657942 3.749308 1.364420 -0.297968 1.221402 0.539186
19.631125 3.859234 1.412947 -0.306613 1.219703 0.538564
19.603530 3.969008 1.461417 -0.315249 1.217955 0.537920
19.575158 4.078624 1.509830 -0.323875 1.216157 0.537255
19.546009 4.188078 1.558183 -0.332491 1.214311 0.536568
19.516085 4.297366 1.606474 -0.341096 1.212416 0.535859
19.485386 4.406483 1.654702 -0.349691 1.210473 0.535130
19.453914 4.515426 1.702863 -0.358275 1.208480 0.534378
19.421669 4.624189 1.750957 -0.366848 1.206439 0.533605
19.388653 4.732768 1.798982 -0.375409 1.204349 0.532811
19.354866 4.841160 1.846935 -0.383958 1.202211 0.531995
19.320310 4.949359 1.894814 -0.392495 1.200024 0.531158
19.284985 5.057361 1.942619 -0.401020 1.197788 0.530299
19.248893 5.165162 1.990345 -0.409532 1.195504 0.529419
19.212036 5.272757 2.037993 -0.418031 1.193172 0.528518
19.174413 5.380143 2.085560 -0.426516 1.190791 0.527595
19.136026 5.487314 2.133043 -0.434988 1.188361 0.526650
19.096877 5.594267 2.180442 -0.443446 1.185884 0.525684
19.056967 5.700996 2.227753 -0.451890 1.183358 0.524697
19.016297 5.807498 2.274976 -0.460319 1.180783 0.523689
18.974868 5.913769 2.322108 -0.468734 1.178161 0.522659
18.932682 6.019803 2.369148 -0.477133 1.175490 0.521608
18.889740 6.125597 2.416092 -0.485517 1.172772 0.520536
18.846044 6.231147 2.462941 -0.493885 1.170005 0.519442
18.801594 6.336447 2.509690 -0.502237 1.167190 0.518327
18.756393 6.441494 2.556340 -0.510573 1.164327 0.517191
18.710441 6.546284 2.602887 -0.518892 1.161417 0.516034
18.663741 6.650811 2.649330 -0.527194 1.158458 0.514856
18.616294 6.755073 2.695667 -0.535478 1.155452 0.513656
18.568101 6.859063 2.741896 -0.543745 1.152398 0.512435
18.519163 6.962779 2.788015 -0.551995 1.149297 0.511193
18.469484 7.066216 2.834023 -0.560226 1.146148 0.509930
18.419064 7.169369 2.879916 -0.568439 1.142951 0.508646
18.367904 7.272235 2.925695 -0.576632 1.139707 0.507341
18.316007 7.374808 2.971355 -0.584807 1.136415 0.506015
18.263375 7.477086 3.016897 -0.592963 1.133077 0.504668
18.210008 7.579063 3.062317 -0.601098 1.129690 0.503300
18.155909 7.680735 3.107614 -0.609214 1.126257 0.501910
18.101080 7.782098 3.152786 -0.617309 1.122777 0.500500
18.045522 7.883148 3.197831 -0.625384 1.119249 0.499069
17.989237 7.983880 3.242747 -0.633438 1.115675 0.497618
17.932228 8.084291 3.287532 -0.641470 1.112054 0.496145
17.874496 8.184376 3.332185 -0.649482 1.108386 0.494652
17.816042 8.284131 3.376704 -0.657471 1.104671 0.493137
17.756870 8.383551 3.421087 -0.665438 1.100909 0.491602
17.696981 8.482633 3.465331 -0.673383 1.097101 0.490047
17.636376 8.581372 3.509435 -0.681304 1.093247 0.488470
17.575059 8.679764 3.553397 -0.689203 1.089346 0.486873
